Usefulness,Word,Addition,Result
8117,REETEST/TEETERS,W,RETWEETS/TWEETERS
8116,PRILLED,A,PILLARED
8115,AIRMAIL,F,FAMILIAR
8112,BRIDOON,G,BROODING
8112,FOOTLES,S,FOOTLESS
8112,OUSTING/OUTINGS/OUTSING,C,SCOUTING
8112,DAMPING,O,POMADING
8110,BOUDINS,D,DISBOUND
8110,PEERING/PREEING,N,PREENING
8110,SQUALOR,R,RORQUALS
8110,LEAVING,T,VALETING
8108,LAIRING/RAILING,V,VIRGINAL
8108,HEARING,C,INCHARGE/REACHING
8108,MARQUES/MASQUER,E,MARQUEES
8107,REPULSE,Q,PREQUELS
8105,BEALING,T,BLEATING/TANGIBLE
8102,RATTLED,B,BRATTLED
8101,ENDOWER,D,WONDERED
8100,REHEARD,T,THREADER
8100,HERIOTS/HOISTER/SHORTIE,V,OVERHITS
8098,DIETERS/RESITED,R,DESTRIER
8096,CARROTS/TROCARS,U,CURATORS
8096,DESIGNS,U,DINGUSES
8096,GLISTEN/SINGLET/TINGLES,A,GELATINS/GENITALS/STEALING
8096,LASTING/SALTING/SLATING/STALING,E,GELATINS/GENITALS/STEALING
8096,TANGLES,I,GELATINS/GENITALS/STEALING
8094,NOVELLA,P,VOLPLANE
8092,ANTILOG,C,LOCATING
8090,INDIGOS,W,WINDIGOS
8089,SUBLIME,D,SUBLIMED
8088,ASTANGA,H,ASHTANGA
8088,CLARION,L,CARILLON
8088,GOOGIES,L,GOOGLIES
8088,LEHENGA,S,LEHENGAS
8087,BESTING,A,BEASTING/BEATINGS
8087,REVISAL,S,REVISALS
8086,ERASERS,T,ASSERTER/REASSERT/TERRASSE
8084,REAMERS/SMEARER,F,REFRAMES
8084,BELDAME,F,FLAMBEED
8083,IMPERIL,D,DIMPLIER
8083,MINGIER,S,REMISING
8082,REEVING/VEERING,T,EVERTING
8080,RADICAL,N,CARDINAL
8076,NETTIES,X,EXISTENT
8076,WINDIER,G,WEIRDING
8074,FORFEIT,S,FORFEITS
8074,STOTTIE/TOTIEST/TOTTIES,L,STILETTO
8073,PHOTOED,R,THEROPOD
8073,AMERCES/RACEMES,D,SCREAMED
8072,TINNIER,G,INTEGRIN
8072,MISNAME,S,MISNAMES
8072,DROUGHT,E,TROUGHED
8070,COUPLET/OCTUPLE,S,COUPLETS/OCTUPLES
8070,LOZENGE,S,LOZENGES
8069,BLOWIES,T,BLOWIEST
8066,BRUISES,E,SUBERISE
8066,UNLADED,E,UNLEADED
8064,SAVARIN,S,SAVARINS
8064,COGNISE,I,ISOGENIC
8062,GUMMIES,T,GUMMIEST
8061,ANNELID/LINDANE,L,LANDLINE
8060,MOANING,S,MASONING
8060,CONSORT/CROTONS,E,CORONETS
8059,CUEISTS/ICTUSES,H,CUSHIEST/TUCHISES
8059,ALGEBRA,S,ALGEBRAS
8059,TREMBLE,A,ATREMBLE
8058,SAITHES,L,SHALIEST
8055,EDAMAME,S,EDAMAMES
8052,EMPIRES/EPIMERS/PREMISE/SPIREME,D,DEMIREPS/PREMISED/SIMPERED
8052,BETTING,A,ABETTING
8048,QUIETED,U,QUIETUDE
8046,COLONES/CONSOLE,D,CONDOLES/CONSOLED
8046,COLONES/CONSOLE,M,MONOCLES
8046,UPHEAVE,S,UPHEAVES
8040,FRISEUR/FURRIES,L,FLURRIES
8038,HARPIES/SEPHIRA/SHARPIE,M,SAMPHIRE/SERAPHIM
8036,REFRAME,S,REFRAMES
8036,ENTERIC/ENTICER,T,RETICENT
8032,JEHADIS,M,JEHADISM
8032,CANTORS/CARTONS/CRATONS,I,CANTORIS/CORTINAS/OCTRAINS
8032,CISTRON/CITRONS,A,CANTORIS/CORTINAS/OCTRAINS
8032,PARTING/PRATING,U,UPRATING
8030,INCASES,T,CINEASTS/SCANTIES
8029,AGNATIC,A,CAATINGA
8028,MANDIRS,L,RIMLANDS
8027,OUTPOST,R,OUTPORTS
8026,NANOROD,H,HONORAND
8026,FRENUMS,A,FRAENUMS
8024,APPLIES/LAPPIES,G,SLIPPAGE
8024,PISMIRE,L,IMPERILS
8022,HEELING,C,LEECHING
8020,SURFACE,T,FURCATES
8020,ARTSIER/TARRIES/TARSIER,B,ARBITERS/RAREBITS
8018,CAMASES,S,CAMASSES
8018,CORELLA/OCELLAR,R,CAROLLER
8017,LOESSIC/OSSICLE,M,SOLECISM
8016,MAESTRI,T,MISTREAT
8015,DOPPIES,R,DROPPIES
8014,CHEATER/HECTARE/RETEACH/TEACHER,S,CHEATERS/HECTARES/TEACHERS
8014,PREPOSE,D,PREPOSED
8014,DECRIER,T,REDIRECT
8012,EMBRACE,S,EMBRACES
8011,SUNROOM/UNMOORS,G,GUNROOMS
8011,EROTISM/MOISTER/MORTISE,V,VOMITERS
8010,STOTTIE/TOTIEST/TOTTIES,P,POTTIEST
8009,BUILDER/REBUILD,B,BLUEBIRD
8009,RECITES/TIERCES,P,RECEIPTS
8008,HOGWEED,R,HEDGEROW
8008,WATTAGE,N,NEGAWATT
8004,CRUISES/CRUSIES,T,CITRUSES/CRUSTIES/CURTSIES/RICTUSES
8004,AGENDER/ANGERED/DERANGE/ENRAGED/GRANDEE/GRENADE,R,GARDENER/GARNERED
8002,ZEBRINE,G,BREEZING
8002,PERIODS,V,DISPROVE/PROVIDES
8002,CONFERS,I,CONIFERS/FORENSIC/FORNICES
8001,MUDDIES,T,MUDDIEST
8000,PLECTRA,I,PARTICLE/PRELATIC
8000,PORTERS/PRESORT/REPORTS/SPORTER,U,POSTURER/TROUPERS
8000,STIRRED/STRIDER,E,DESTRIER
7998,ANOSMIC,L,LACONISM
7996,ALLEGES,N,LEANGLES
7996,CAPEESH/PEACHES,I,CHEAPIES
7994,LEACHED,P,PLEACHED
7994,HAVELIS,R,SHRIEVAL
7992,SUNBIRD,O,DONBURIS
7990,SUCTION,G,SCOUTING
7990,LARNIES/NAILERS,G,LASERING/REALIGNS/RESIGNAL/SLANGIER
7988,PLACATE,D,PLACATED
7986,DELUDES,C,SECLUDED
7986,RESPITE/SPREITE,K,PERKIEST
7985,HOSANNA,H,HOSANNAH
7984,MADONNA,S,MADONNAS
7984,CURSIVE,D,SCURVIED
7980,INURNED,F,UNFRIEND
7980,REGORGE,S,REGORGES
7979,RAIDING,M,ADMIRING
7977,DEVOURS,B,OVERDUBS
7977,SHAITAN,D,THANDAIS
7976,TAMARIN,N,TRAINMAN
7976,DIREFUL,G,DIRGEFUL
7976,DENSEST,I,DESTINES
7976,TARTEST/TATTERS,I,RATTIEST/TARTIEST/TITRATES
7974,UNCLEAN,A,CANNULAE
7973,SWEEPER/WEEPERS,S,SWEEPERS
7972,EQUITES,T,QUIETEST
7972,CORVEES,N,CONSERVE/CONVERSE
7970,REDRAWN,O,NARROWED
7968,BULKIER,A,BAULKIER
7968,PRIVETS,O,OVERTIPS/SPORTIVE
7968,SPIGNEL,E,PEELINGS/SLEEPING
7962,PATROLS/PORTALS,N,PLASTRON
7958,COMPOSE,S,COMPOSES
7957,ENVIRON,G,VIGNERON
7957,CORDING,E,RECODING
7956,NEOCONS,T,CONNOTES
7956,SURFACE,D,SURFACED
7955,SOAKERS,F,FORSAKES
7952,MISCUES,N,MENISCUS
7952,MANGIER/REAMING,B,BREAMING
7950,SEAMERS,H,MAHSEERS
7949,ELUDING/INDULGE,D,DELUDING/INDULGED
7949,REUSING,K,KERUINGS
7948,DUELLER,S,DUELLERS
7946,GENUINE/INGENUE,Q,QUEENING
7946,BEAVERS,E,BEREAVES
7944,CAUSERS/SAUCERS/SUCRASE,A,CAESURAS
7943,BENNIES,L,BLENNIES
7942,UNCOVER,S,UNCOVERS
7942,OUTGROW,N,OUTGROWN
7942,FARMERS/FRAMERS,O,FOREARMS
7941,STOPGAP,E,STOPPAGE
7940,PIKELET,S,PIKELETS/SPIKELET/STEPLIKE
7939,PROBAND,I,PINBOARD
7938,HALOING,R,LONGHAIR
7938,MISSILE/SIMILES/SMILIES,T,SLIMIEST/SMILIEST
7937,DEFENCE,S,DEFENCES
7937,PRESSIE,I,PIERISES
7936,MONTUNO,S,MONTUNOS
7936,VOLTAIC,S,VOCALIST
7936,KINASES,T,SNAKIEST
7936,HIPSTER,O,TROPHIES
7936,POTHERS/STROPHE/THORPES,I,TROPHIES
7936,SLOVENS,A,OVALNESS
7935,NEGRONI,Z,REZONING
7932,QUINONE,S,QUINONES
7932,SINKAGE,L,LINKAGES
7932,BALDIES/DISABLE,S,DISABLES
7931,ESQUIRE/QUERIES,M,REQUIEMS
7930,HOLLIES,N,HELLIONS
7930,SAITHES,D,SHADIEST
7930,SUNDERS/UNDRESS,I,SUNDRIES
7929,IDOLIZE,N,LIONIZED
7928,ENCODES/SECONDE,S,SECONDES
7927,UPSLOPE,A,PAPULOSE
7926,BEHEADS,D,BEDHEADS
7926,BESTIRS/BITSERS,U,BUSTIERS
7925,BOUNCED/BUNCOED,M,UNCOMBED
7924,EVIDENT,N,INVENTED
7922,REROOFS/ROOFERS,P,REPROOFS
7921,PATELLA,I,PALLIATE
7920,HABITUS/USHABTI,S,USHABTIS
7920,SEISMIC,A,ASEISMIC
7920,DEIDEST/TEDDIES,M,DEMISTED
7919,WOONERF,S,WOONERFS
7918,BUTTIES,B,TUBBIEST
7918,ESTREAT/RESTATE,R,RETREATS/TREATERS
7918,GERENUK,S,GERENUKS
7918,PREPOSE,N,PREPONES
7918,BEMIRED,L,LIMBERED
7916,COLLIDE,R,COLLIDER
7916,COLLIDE,U,LODICULE
7916,HANDIES,B,BANISHED
7916,RATTANS/TANTRAS/TARTANS,U,SATURANT
7916,MANTLET,E,MANTELET
7914,RUDDIER,C,CRUDDIER
7914,MUTTERS,A,MATUREST
7912,OUTHAUL,S,OUTHAULS
7910,VELIGER,S,VELIGERS
7908,OVERSET/REVOTES/VETOERS,X,VORTEXES
7908,CORVINA,S,CORVINAS
7906,DARGAHS,E,RAGHEADS
7904,ENTICED,P,INCEPTED
7904,VOLTAIC,R,VORTICAL
7904,EARNING/ENGRAIN/GRANNIE/NEARING,M,RENAMING
7904,NETTLES/TELNETS,U,LUNETTES/UNSETTLE
7904,PRIVETS,E,PERVIEST
7904,SCATTER,I,CITRATES/CRISTATE/SCATTIER
7904,TRICAST,E,CITRATES/CRISTATE/SCATTIER
7904,TRISECT,A,CITRATES/CRISTATE/SCATTIER
7896,ENCODES/SECONDE,D,SECONDED
7896,PEARTER/TAPERER,T,PRETREAT
7896,PATZERS,E,TRAPEZES
7894,BRUCINE,S,BRUCINES
7894,WESTIES,P,STEPWISE
7892,CONFINE,S,CONFINES
7892,DEGLAZE,R,REGLAZED
7891,GIDDIES,T,GIDDIEST
7891,REVISIT,E,VERITIES
7890,APPOINT,C,PANOPTIC
7888,ABSENCE,R,CARBENES
7888,ORPINES,C,CONSPIRE
7885,ACOLYTE,P,CALOTYPE
7884,OUTDOOR,S,OUTDOORS
7882,BENISON/BONNIES,S,BENISONS/BONINESS
7882,ANALYST,E,ANALYTES
7880,DEFINER/REFINED,R,INFERRED
7880,PANDALS,I,PALADINS
7879,CARDOON,V,CORDOVAN
7879,GAZETTE,D,GAZETTED
7878,AMNESIC/CINEMAS,S,AMNESICS
7876,DIRTBAG,S,DIRTBAGS
7876,PARAPET,N,APPARENT
7876,OVERLAP,B,PROVABLE
7876,COLLAGE,I,COLLEGIA
7876,LEASING/SEALING,F,FINAGLES
7874,NETLIKE,T,TENTLIKE
7873,LACTATE,Y,CATTLEYA
7872,GENERIC,P,CREEPING
7872,PLAINTS,I,ALPINIST/PINTAILS/TAILSPIN
7872,SERVANT/TAVERNS/VERSANT,A,TAVERNAS/TSAREVNA
7871,CATTIES/STATICE,N,NICTATES
7870,ERECTOR,K,CORKTREE
7870,HANKIES,D,SKINHEAD
7868,ALLOWED,P,WALLOPED
7868,SAVANTE,S,SAVANTES
7866,ANTBIRD,Y,BANDITRY
7866,MARINES/REMAINS/SEMINAR,K,RAMEKINS
7864,PALSIES,C,SLIPCASE/SPECIALS
7864,SUNBIRD,A,UNBRAIDS
7862,COMPOSE,T,COMPOTES
7860,NAPLESS,E,PALENESS
7859,SHADIER,S,RADISHES
7856,HAPLOID,Y,HAPLOIDY
7856,CORONER/CROONER,M,NORMCORE
7856,DRAWEES,H,REWASHED
7854,UNITIZE,D,UNITIZED
7854,IMBRUES,L,SUBLIMER
7850,EARLOCK,S,EARLOCKS
7850,GOLFERS,E,FORELEGS
7847,GLAZIER,Y,GLAZIERY
7847,HUNGERS,O,ROUGHENS
7846,VELIGER,N,LEVERING
7844,SURVEIL,G,VIRGULES
7844,WHEREIN,T,WHITENER
7843,PODGERS,G,SPROGGED
7842,ELLIPSE,Y,SLEEPILY
7842,DOSSERS,I,DOSSIERS
7840,GUTSERS,O,GROUSEST
7840,BASTERS/BREASTS,U,ABSTRUSE
7840,BUSTERS,A,ABSTRUSE
7840,CORNETS/CRETONS/RETCONS,O,CORONETS
7840,FILMSET/LEFTISM,A,FLAMIEST
7840,TRIMERS,E,MERRIEST/TRIREMES
7839,ASCITES,P,ESCAPIST/SPACIEST
7836,SURGEON,C,SCROUNGE
7834,CHORINE,M,CHOIRMEN/NICHROME
7833,FUSIBLE,O,BIOFUELS
7832,ENCODES/SECONDE,N,CONDENSE
7831,INTUITS,N,TINNITUS
7831,COINERS/CRONIES,F,CONIFERS/FORENSIC/FORNICES
7830,SANICLE/SCALENI,S,LACINESS/SANICLES
7828,ANGELIC/ANGLICE/GALENIC,H,LEACHING
7826,NURTURE,D,NURTURED
7824,DENIERS/DERNIES/NEREIDS/RESINED,W,WIDENERS
7823,HOSIERS,F,ROSEFISH
7822,SHIATSU,B,USHABTIS
7822,DECLINE,H,LICHENED
7822,UTILIZE,R,UTILIZER
7821,FOLACIN,H,FALCHION
7820,KNEADER,H,HANKERED/HARKENED
7820,WIDENER,R,REWINDER
7818,GAPPIER,H,EPIGRAPH
7818,BELFIES/BELIEFS,R,BELFRIES
7816,DUPPIES,L,SUPPLIED
7812,CAREFUL,U,FURCULAE
7810,RAGTOPS,D,POSTGRAD
7810,INCITES,Y,SYENITIC
7808,COGNISE,M,GENOMICS
7808,SIGNALS,O,LASSOING
7808,DRAPERS/SPARRED,E,SPREADER
7808,EXTERNS,O,EXTENSOR
7808,PLASMID,O,DIPLOMAS
7807,NEGRONI,C,ENCORING
7806,SNEERER,V,RENVERSE/VENERERS
7806,QUESTOR/ROQUETS/TORQUES,S,QUESTORS
7804,ANTSIER/NASTIER/RETAINS/RETINAS/RETSINA/STAINER/STEARIN,H,HAIRNETS/INEARTHS/THERIANS
7802,LOOSEST,B,BOOTLESS
7800,CHEROOT,S,CHEROOTS
7799,BOSTING,A,BOASTING
7798,INSURES/NURSIES/SUNRISE,S,SUNRISES
7798,MASCOTS,I,MASSICOT
7798,FOIBLES,T,BOTFLIES
7794,MABELES,S,ASSEMBLE
7794,DEVORES,B,OBSERVED
7794,DODGEMS,I,DEMIGODS
7792,QUARTAN,I,QUATRAIN
7792,UTTERER,D,TURRETED
7786,RECORDS,E,RESCORED
7785,DORMICE,H,CHROMIDE
7784,INTAKES/KENTIAS,L,LANKIEST
7780,REFRAME,D,REFRAMED
7780,ASCETIC,I,CAECITIS
7780,IMPLIES,R,IMPERILS
7778,HUNGEST,O,TOUGHENS
7776,GAUCHER,L,RUGELACH
7776,STEERED,C,RESECTED/SECRETED
7776,TRAVOIS,B,VIBRATOS
7776,DINGLES/SINGLED,U,INDULGES
7776,FINGLED,A,FINAGLED
7776,LETTERS/SETTLER/STERLET/TRESTLE,I,RETITLES
7776,LITTERS/SLITTER/TILTERS,E,RETITLES
7776,VESTALS,O,SOLVATES
7772,CHATEAU,S,CHATEAUS
7768,TARATAS,D,ADSTRATA
7768,ARTISAN/TSARINA,Y,SANITARY
7764,LASSOES,H,ASSHOLES
7764,SADDEST,L,STADDLES
7762,SUITING,L,LINGUIST
7760,DOUBTED,N,OBTUNDED
7760,COMINGS,E,GENOMICS
7758,PRONOUN,S,PRONOUNS
7758,EXTREME,S,EXTREMES
7758,DISSECT,U,SIDECUTS
7758,SLEWING/SWINGLE,O,LONGWISE
7757,ENCLAVE/VALENCE,D,VALENCED
7757,HOOTING,S,SHOOTING/SOOTHING
7756,PILLAGE,D,PILLAGED
7756,PILLAGE,R,PILLAGER
7756,ALBUMIN,O,OLIBANUM
7753,RECITES/TIERCES,D,DESERTIC/DISCREET/DISCRETE
7752,MANAGES,M,GAMESMAN
7752,ANYMORE,O,AERONOMY
7750,ABREACT/BEARCAT/CABARET,L,BRACTEAL
7748,STACKED,O,STOCKADE
7747,PERFUSE,S,PERFUSES
7746,PERIODS,P,DROPPIES
7746,SQUIRED,T,SQUIRTED
7746,CARPING,E,CAPERING
7744,BOURNES/UNROBES,C,BOUNCERS
7744,NOTICES/SECTION,X,EXCITONS
7744,HERMITS/MITHERS,O,ISOTHERM
7744,MOTHERS/SMOTHER/THERMOS,I,ISOTHERM
7744,OSTRICH,A,ACTORISH/CHARIOTS/HARICOTS
7742,POUTING,N,GUNPOINT
7742,AIRSHIP,N,HAIRPINS
7742,ARRIVAL,O,VARIOLAR
7742,CLOSURE/COLURES,D,CLOSURED
7740,MINXIER,G,REMIXING
7740,SPATTED,L,SPLATTED
7740,PRESUME/SUPREME,F,PERFUMES
7740,LOCALES,R,CORELLAS
7740,SMALLER,O,SLALOMER
7738,CARINAL/CRANIAL,V,CARNIVAL
7735,PAPERED,N,ENDPAPER
7734,MINICAR,L,CRIMINAL
7734,PROCEED,M,COMPERED
7730,IMPEDED,N,IMPENDED
7728,CHAIRED,S,RACHIDES
7728,CARICES,U,CURACIES
7727,HOSIERS,C,ORCHISES
7725,CORKIES,T,CORKIEST/ROCKIEST/STOCKIER
7724,OPCODES/SCOOPED,M,COMPOSED
7724,RUBICON,S,RUBICONS
7724,BRAIDED,G,ABRIDGED/BRIGADED
7722,IMMENSE,D,ENDEMISM
7720,FUBSIER,H,BUSHFIRE
7720,QUARTER,N,QUARTERN
7718,CINEAST,B,BASCINET/CABINETS
7718,TRENDED,I,DENDRITE
7717,PUDENDA,R,UNDRAPED
7716,HATPINS,E,THESPIAN
7714,LINCTUS,A,LUNATICS
7712,ABETTER/BERETTA,Y,TERABYTE
7712,EARNING/ENGRAIN/GRANNIE/NEARING,V,RAVENING
7712,BECARDS,I,ASCRIBED/CARBIDES
7712,CRINGED,O,RECODING
7712,DESTOCK/DOCKETS/STOCKED,I,DIESTOCK
7712,LUSTRES/RESULTS/RUSTLES/SUTLERS/ULSTERS,E,STREUSEL
7712,SCRIBED,A,ASCRIBED/CARBIDES
7712,STREELS,U,STREUSEL
7710,SNAKIER,W,SWANKIER
7710,UNCASES,L,SCALENUS
7710,ROSCOES,T,SCOOTERS
7709,QUELEAS/SEQUELA,D,SQUEALED
7708,ALLOWED,F,FALLOWED
7708,SLOWING,E,LONGWISE
7706,GRUNION,D,ROUNDING
7706,NAVARIN/NIRVANA,S,NAVARINS
7706,STEAMER/TEAMERS,M,AMMETERS/METAMERS
7704,EBONIZE,D,EBONIZED
7704,ABLATES/ASTABLE,U,TABLEAUS
7702,CHAINES,C,CHICANES
7702,COMPOSE,R,COMPOSER
7702,ERASERS,W,SWEARERS
7701,BERRIED,U,REBURIED
7700,CHAETAE,R,TRACHEAE
7700,FOXIEST,I,TOXIFIES
7700,RINSERS,U,INSURERS
7700,CRISTAE/RACIEST,P,CRISPATE/PICRATES/PRACTISE
7698,ABSCISE/SCABIES,S,ABSCISES
7698,DITSIES,F,FIDEISTS
7698,CARTOON,O,OCTAROON
7698,DREIDEL,W,REWILDED/WILDERED
7696,DOVECOT,E,DOVECOTE
7694,MISTAKE,N,MANKIEST/MISTAKEN
7692,BHOONAS,G,HONGBAOS
7692,PILLAGE,S,PILLAGES/SPILLAGE
7692,BILAYER,S,BILAYERS
7692,OVIDUCT,S,OVIDUCTS
7692,HEARING,V,HAVERING
7691,MASOORS,O,AMOROSOS
7688,ORDERED,B,BORDERED
7686,UNSPOOL,F,SPOONFUL
7686,EPISTLE/PELITES,S,EPISTLES
7686,COHERED/DERECHO,T,HECTORED
7684,VITIATE,T,TITIVATE
7681,WELDERS,I,WIELDERS
7680,COQUETS,R,CROQUETS
7680,FINGLES/SELFING,A,FINAGLES
7678,PANADAS/PASANDA,S,PASANDAS
7678,OUTWASH/WASHOUT,S,WASHOUTS
7677,GRIEVER,S,GRIEVERS
7673,PONTILS,D,DIPLONTS
7672,TESTATE,S,TESTATES
7672,ARTISAN/TSARINA,W,WITARNAS
7671,COALMAN,H,MONACHAL
7670,INHABIT,S,INHABITS
7668,TABLEAU,T,TABULATE
7668,ABSENTS,I,BASINETS/BASSINET
7667,EVANGEL,S,EVANGELS
7667,LIBERAL,E,RELIABLE
7665,APHESIS,R,PARISHES/SHARPIES
7665,DONSHIP,E,SIPHONED/SPHENOID
7664,UTTERER,S,UTTERERS
7663,SAMBAED,G,GAMBADES
7662,GABOONS,L,BOLOGNAS
7660,THUNDER,A,UNTHREAD
7659,MESSIER/MISERES/REMISES,V,VERMISES
7658,BOTANIC,A,BOTANICA
7657,GIDDIER,N,DERIDING
7657,LANGUID/LAUDING,L,ALLUDING/DUALLING
7654,MELANIC,H,INCHMEAL
7654,ADVANCE,S,ADVANCES
7653,BLOWIES,R,BLOWSIER
7650,VENDEES,U,VENDEUSE
7650,COURSES/SOURCES/SUCROSE,T,CRUSTOSE/SCOUTERS
7648,PISTILS,E,PITILESS/SPILITES
7648,INTERNS/TINNERS,U,RUNNIEST
7648,METRICS,O,MORTICES
7648,PLANTAR,O,PATRONAL
7646,ERECTOR,J,REJECTOR
7644,BLEATER/RETABLE,T,BRALETTE
7640,CHAISES,N,ACHINESS
7638,BELOVED,S,BELOVEDS
7638,SCOOTED,H,COHOSTED
7638,SUCTION,M,MISCOUNT
7636,HAYRIDE/HYDRIAE,S,HAYRIDES
7630,ELEVONS,K,VELSKOEN
7630,RESOLVE,D,RESOLVED
7630,SNIPPET,A,NAPPIEST
7628,LESBIAN,K,BLANKIES/SINKABLE
7628,STAMINA,L,NATALISM/TALISMAN
7628,STREWED/WRESTED,I,WEIRDEST
7626,ENFORCE,W,FENCEROW
7626,EARTHED/HEARTED,E,REHEATED
7624,NIMBLER,U,UNLIMBER
7623,TRUDGER,S,TRUDGERS
7620,HARISSA,K,SHIKARAS
7620,ENTERIC/ENTICER,S,ENTICERS/SCIENTER/SECRETIN
7618,STUDENT/STUNTED,E,UNTESTED
7616,IMPETUS/IMPUTES,H,HUMPIEST
7616,PINGERS/SPRINGE,U,PERUSING
7616,PURSING,E,PERUSING
7616,SORTING/STORING/TRIGONS,I,IGNITORS
7615,POSEURS,C,CORPUSES
7612,LONGANS,I,LOANINGS
7610,VENDACE,L,VALENCED
7608,CITRINE/CRINITE/INCITER/NERITIC,G,RECITING
7607,LEAKAGE,S,LEAKAGES
7607,CRAFTED,U,FURCATED
7607,DULLEST,I,DUELLIST
7604,ERECTED,J,REJECTED
7604,SANGRIA/SARANGI,S,SANGRIAS/SARANGIS
7604,NAPLESS,U,SPANSULE
7600,OUTACTS/OUTCAST,S,OUTCASTS
7600,DESTINE/ENDITES,V,INVESTED
7599,CAMELID/CLAIMED/DECIMAL/DECLAIM/MEDICAL,X,CLIMAXED
7598,BURNETS,O,BURSTONE
7597,BROODER,I,BROODIER
7596,PEOPLES,S,PEPLOSES/POPELESS
7596,VENISON,R,ENVIRONS
7596,STRATUM,E,MATUREST
7594,SIRTAKI,S,SIRTAKIS
7594,VARNISH,E,HAVERSIN
7590,POSTBAG,S,POSTBAGS
7590,BURETTE,R,REBUTTER
7590,EATABLE,H,HATEABLE
7590,SUDSIER,F,FISSURED
7589,BOOTING,S,BOOSTING
7588,OOLITHS,S,HISTOSOL
7586,SHINIER,T,INHERITS
7586,POSIEST/POSTIES,L,PISTOLES
7586,CONFERS,E,ENFORCES
7584,INVITED,S,DIVINEST
7584,BIRDERS,O,BROIDERS
7584,BORDERS,I,BROIDERS
7584,STRETTI/TITTERS/TRITEST,A,RATTIEST/TARTIEST/TITRATES
7582,FINESSE,S,FINESSES
7582,INCLUDE/NUCLIDE,D,INCLUDED
7579,BLEWITS,O,BLOWIEST
7578,INDIGOS,I,IODISING
7578,BUNNIES,L,BLUNNIES
7578,DIVINER,S,DIVINERS
7576,CESSION/COSINES/OSCINES,R,NECROSIS
7574,CADENZA,S,CADENZAS
7574,DELIVER/RELIVED/REVILED,I,LIVERIED
7572,ALLUDES/ALUDELS,C,CALLUSED
7572,ABANDON,S,ABANDONS
7572,ENSLAVE/LEAVENS,S,ENSLAVES
7572,ABLEISM,M,MALIMBES
7572,COWHIDE,S,COWHIDES
7571,COURSED/SCOURED/SOURCED,L,CLOSURED
7570,CORBEIL,F,FORCIBLE
7570,ELITISM/LIMIEST,S,SLIMIEST/SMILIEST
7568,ROOMERS,B,SOMBRERO
7568,ROOMERS,H,SHROOMER
7568,MANSARD,O,MADRONAS/MANDORAS
7567,MISMATE/TAMMIES,D,MISMATED
7567,REMAKES,T,MEERKATS
7566,ECOCIDE,P,CODPIECE
7566,LEAVING,S,LEAVINGS
7564,CHARLIE,S,CHARLIES
7564,TROCHEE,D,HECTORED
7564,NIVASES,D,VANESSID
7560,REGLAZE,S,REGLAZES
7560,PORTING,O,TROOPING
7559,ARMREST/SMARTER,E,REMASTER/STREAMER
7558,CUESTAS,C,CACTUSES
7558,SILLAGE,E,GALILEES/LEGALISE
7557,DOUBTER/OBTRUDE/OUTBRED/REDOUBT,R,OBTRUDER
7556,MAILMEN,E,MELAMINE
7555,INCUSES,I,CUISINES
7554,DIETERS/RESITED,W,WEIRDEST
7552,BADGERS,E,REBADGES
7552,TIDDLER,I,TIDDLIER
7551,ROACHED,B,BROACHED
7550,INTRUDE/UNTRIED,H,UNDERHIT
7548,BALDIES/DISABLE,P,PIEBALDS
7547,PREPONE/PROPENE,D,PREPONED
7547,TEETHES,R,TEETHERS
7547,MANACLE,S,MANACLES
7546,CONDOLE,M,MONOCLED
7542,RELIEVE,S,RELIEVES
7539,SHADIER,P,RAPHIDES
7536,DESTINE/ENDITES,S,DESTINES
7532,FRUITER/TURFIER,I,FRUITIER
7532,HEARING,T,EARTHING/HEARTING/INGATHER
7531,SHOOTIE,K,HOOKIEST
7530,TANNIAS,S,NAISSANT
7528,DEFINER/REFINED,B,BEFRIEND
7527,DOUCHES/HOCUSED,L,SLOUCHED
7526,OUTGROW,S,OUTGROWS
7526,QUAREST/QUARTES,T,QUARTETS/SQUATTER
7526,GROOVER,I,GROOVIER
7526,FARMERS/FRAMERS,I,FIREARMS
7524,PIERCER/REPRICE,E,CREEPIER/CREPERIE
7522,ARSENIC/CARNIES,F,FANCIERS/FRANCISE
7521,INERTLY,A,INTERLAY
7520,FRIABLE,L,FIREBALL
7520,STOTINS,E,STONIEST/TOTSIENS
7519,EYELINE,R,EYELINER
7518,INTRUDE/UNTRIED,D,INTRUDED
7516,RECUSED/REDUCES/RESCUED/SECURED/SEDUCER,R,REDUCERS
7514,ORECTIC,S,CORTICES
7512,CALIBRE,S,CALIBRES
7512,INQUIRE,D,INQUIRED
7512,INDITES,G,DINGIEST
7511,INSULTS,A,STUNSAIL
7510,INFAUNA,L,INFAUNAL
7510,SLEEKIT,M,STEMLIKE
7508,YONNIES,G,NOSEYING
7507,CAHIERS/CASHIER,M,CHIMERAS/MARCHESI
7506,QUILTER,S,QUILTERS
7506,DUIKERS/DUSKIER,P,PRUSIKED/SPRUIKED
7504,COEXIST/EXOTICS,R,EXORCIST
7504,DEIDEST/TEDDIES,G,DIGESTED
7504,MULCTED,A,TALCUMED
7502,HALTERE/LEATHER,Y,LEATHERY
7502,EXPLAIN,S,EXPLAINS
7500,KNEADER,C,CANKERED
7500,MICRITE,D,DIMETRIC
