Usefulness,Word,Addition,Result
5407,AXEMEN/EXAMEN,I,EXAMINE
5406,ASTUTE/STATUE,C,SCUTATE
5406,CARVED/CRAVED,A,CADAVER
5404,HARDER,E,REHEARD
5404,QUIETS,E,EQUITES
5404,QUIETS,P,PIQUETS
5402,DECADE,F,DEFACED
5402,FERULE/REFUEL,X,FLEXURE
5401,KEENED,L,KNEELED
5400,SEINER/SERINE,W,NEWSIER/WIENERS
5398,ALLIUM,P,PALLIUM
5398,CORSOS,E,ROSCOES
5396,DEIDER/DERIDE,B,DEBRIDE
5395,STUPID,N,PUNDITS
5394,STEADS,H,STASHED
5394,FINALE,G,FINAGLE/LEAFING
5394,EMAILS/MESIAL,B,ABLEISM
5393,GRIPER,S,GRIPERS
5392,SAGGAR,E,GARAGES
5392,ADVECT,A,VACATED
5390,ZOCALO,S,ZOCALOS
5390,HALTER/LATHER/THALER,E,HALTERE/LEATHER
5390,LORIES/OILERS/ORIELS,L,ROLLIES
5390,PINGER,E,PEERING/PREEING
5390,RELATE,H,HALTERE/LEATHER
5390,RELLOS,I,ROLLIES
5390,RETEST/SETTER/STREET/TESTER,A,ESTREAT/RESTATE
5390,STATER/TASTER/TATERS/TETRAS/TREATS,E,ESTREAT/RESTATE
5388,ANISES/SANIES/SANSEI/SASINE,K,KINASES
5386,RUTILE,S,LUSTIER/RULIEST
5386,SQUARE,D,SQUARED
5386,DREIDL/RIDDLE,E,DREIDEL
5384,DIMMER/RIMMED,U,IMMURED
5382,DEADEN,H,HEADEND
5382,OILING,R,LIGROIN/ROILING
5380,INDUED,C,INDUCED
5380,MESIAS,H,MASHIES/MESSIAH
5379,PUNKER,I,PUNKIER
5377,CHOILS/CHOLIS,A,SCHOLIA
5376,CAMPED/DECAMP,L,CLAMPED
5375,TOTTED,S,STOTTED
5374,MATTER,S,MATTERS/SMATTER
5374,LOUPED,C,COUPLED
5374,BONDED,E,DEBONED
5373,THROAT,Y,THROATY
5373,REMAKE,S,REMAKES
5372,SAWLOG,S,SAWLOGS
5372,GROOVE,R,GROOVER
5371,ROSINS,F,FRISSON
5370,RESIZE/SEIZER,S,RESIZES/SEIZERS
5370,WEEING,D,WEEDING
5370,OCKIES,M,MOCKIES
5369,COTISE,V,COSTIVE
5369,CESTUS/SCUTES,I,CUEISTS/ICTUSES
5368,GABOON,G,BAGOONG
5368,REMEDY,A,MEADERY
5367,PANGER,T,TREPANG
5366,ADORNS/RANDOS,H,HADRONS
5366,CHELAS/LACHES,O,LOACHES
5366,CHOLAS,E,LOACHES
5366,CLOSES/SOCLES,E,ECLOSES
5366,COSTED,O,SCOOTED
5366,DOTTLE/LOTTED,P,PLOTTED
5366,POSTIE,O,ISOTOPE
5366,SEPPOS,A,APPOSES
5364,PATROL/PORTAL,C,CALTROP
5364,ARCADE,H,CHARADE
5364,ORIGIN,N,IRONING
5364,UNCASE/USANCE,S,UNCASES
5362,PAROLE,S,PAROLES/REPOSAL
5362,TEAMER,S,STEAMER/TEAMERS
5362,RETURF,E,REFUTER
5362,UNDOES,R,ENDUROS/RESOUND/SOUNDER
5360,TATTED,L,TATTLED
5358,GRADED,E,DEGRADE
5358,SCHEME,I,CHEMISE/SCHEMIE
5356,THEMES,L,HELMETS
5356,SILOES,L,OILLESS
5354,FORMAS,L,FORMALS
5354,RULERS,D,SLURRED
5354,VANISH,E,EVANISH
5351,GUIDON,N,UNDOING
5351,BODKIN,E,BOINKED
5351,CANALS,U,LACUNAS
5350,HEIFER,S,FRESHIE/HEIFERS
5348,PEEVER,S,PEEVERS
5346,LIMPET,S,LIMPEST/LIMPETS
5342,MASQUE,R,MARQUES/MASQUER
5341,AIRING/RAGINI,D,RAIDING
5341,ACTING,A,AGNATIC
5341,BECALM,O,CEMBALO
5341,CHOLAS,I,SCHOLIA
5336,SAGARS,N,SANGARS
5335,GELDED/LEDGED,U,DELUGED
5334,BONGOS/BOONGS,A,GABOONS
5334,GUNNED,A,DUNNAGE
5332,BRIERS,U,BRUISER
5330,DERAIL/LAIRED/RAILED/REDIAL/RELAID,B,BEDRAIL/BRAILED/RIDABLE
5328,SIXAIN,S,SIXAINS
5328,DEXIES,C,EXCISED
5326,BANDIT,G,DINGBAT
5325,MONALS/SALMON,R,NORMALS
5324,RUEING,K,KERUING
5323,IAMBIC,N,MINICAB
5322,PLUNGE,R,PLUNGER
5322,FARING,I,FAIRING
5318,DAIMYO,L,AMYLOID
5318,SOLACE,L,LOCALES
5316,ALAAPS,C,ALPACAS
5316,FONDER,O,FORDONE
5316,GALLED,E,ALLEGED
5314,PANNED,L,PLANNED
5314,INNIES,P,PINNIES
5314,OVULES,M,VOLUMES
5312,DARTED/TRADED,S,RADDEST
5310,COOMBE,S,COOMBES
5309,ALTARS/ASTRAL/TARSAL,S,TARSALS
5309,ENVIRO/RENVOI,N,ENVIRON
5308,CURATE,S,CURATES
5306,EMPIRE/EPIMER,R,PREMIER
5306,NIMROD,S,NIMRODS
5306,SNORER,S,SNORERS
5304,FATING,T,FATTING
5304,FIRING,A,FAIRING
5304,WHALED,E,WHEALED
5302,REROOF/ROOFER,B,FORBORE
5302,ALBEIT/ALBITE,C,CITABLE
5300,TINTED,R,TRIDENT
5299,REVUES,P,PREVUES
5297,LUMPEN/PLENUM,S,PLENUMS
5297,PLAIDS,T,PLASTID
5296,LICHEE,V,VEHICLE
5296,COTISE,N,NOTICES/SECTION
5296,CROTON,A,CARTOON
5295,MADCAP,S,MADCAPS
5292,CLUIER,K,LUCKIER
5292,SECEDE,H,CHEESED
5292,SUHOOR,S,SUHOORS
5292,IREFUL,D,DIREFUL
5292,ADORNS/RANDOS,W,ONWARDS
5292,CLAIMS,A,CAMAILS
5292,SCOPED,O,OPCODES/SCOOPED
5291,CALEAN,D,CANDELA/DECANAL
5290,GIMMES,U,GUMMIES
5290,FERRET,U,REFUTER
5289,GARISH,D,DISHRAG
5286,ZOOIDS,E,DOOZIES
5286,UNSEAT,Q,EQUANTS
5284,MUTANT,R,TANTRUM
5284,FARMED/FRAMED,E,DEFAMER
5282,FUSEES,F,EFFUSES
5280,BARAAT/BRAATA,S,BARAATS/BRAATAS
5280,CONNIE/NEONIC,S,CONNIES/NEONICS
5280,FATING,W,WAFTING
5276,AFRITS/FRITAS/IFTARS,H,RATFISH
5275,ALLIUM,N,LUMINAL
5274,REORGS/ROGERS,P,GROPERS
5272,OCULAR/RUCOLA,L,LOCULAR
5272,CARNIE,M,CARMINE/CERIMAN
5270,FOXIER,F,FOXFIRE
5270,DATCHA,E,CATHEAD
5270,AHIMSA,D,SAMADHI
5268,IONIZE,S,IONIZES
5268,MASTED,R,SMARTED
5268,ADORNS/RANDOS,L,LARDONS
5268,ABLISM/LIMBAS,E,ABLEISM
5268,ABSEIL/BAILES,M,ABLEISM
5268,AMBLES/BLAMES,I,ABLEISM
5268,REFLAG,U,FREGULA/RAGEFUL
5266,CHAETA,R,TRACHEA
5266,CURDLE/CURLED,E,ULCERED
5264,RUMPOT,S,RUMPOTS
5263,BALTIC,U,CUBITAL
5261,SUABLE/USABLE,A,ABUELAS
5260,EITHER,C,ETHERIC/HERETIC
5260,DEADEN,K,KNEADED
5260,OFFSET,E,TOFFEES
5258,EXCISE,S,EXCISES
5258,DASHED/SHADED,A,HADEDAS
5257,ISOMER/MOIRES,K,IRKSOME/SMOKIER
5253,YAMPEE,M,EMPYEMA
5252,MARMOT,S,MARMOTS
5252,PADAUK,S,PADAUKS
5250,VENTED,I,EVIDENT
5250,LADDER/LARDED/RADDLE,G,GLADDER
5248,GASSES,U,GAUSSES
5247,KELPIE/PELIKE,S,KELPIES
5247,KIAATS,N,KATSINA
5245,DENIED/INDEED,M,DEMINED
5245,FISCAL,A,FACIALS/FASCIAL
5243,BONKED,I,BOINKED
5243,DEFERS,E,FEEDERS
5243,DISTAL,P,PLASTID
5243,GOLFER,T,FROGLET
5243,PASTOR/TRAPOS,N,PATRONS/TARPONS
5243,PLAITS,D,PLASTID
5243,TURONS,U,OUTRUNS
5242,ADWARE,D,AWARDED
5242,BELTER/TREBLE,D,TREBLED
5242,REWIRE,S,REWIRES
5240,SNOOTS,G,SOTONGS
5240,TATAKI,S,TATAKIS
5238,BIOPIC,H,BIOCHIP
5238,SPENCE,S,SPENCES
5238,KINASE,R,SNAKIER
5237,BUSIED,S,SUBSIDE
5236,PEAKED,L,LEPAKED
5236,ROLLER,T,TROLLER
5234,NUTMEG,S,NUTMEGS
5234,ZOOMER,S,ZOOMERS
5232,CADDIS,R,DISCARD
5232,EUCHRE,S,EUCHRES
5230,ROUSES/SEROUS,B,BOURSES
5228,ENGINE,D,ENGINED/NEEDING
5228,AFGHAN,I,AFGHANI
5228,URTEXT,E,TEXTURE/URTEXTE
5227,ABLATE,D,ABLATED/DATABLE
5224,ROSILY,R,SORRILY
5224,ARISEN/ARSINE/SARNIE,D,SANDIER/SARDINE
5222,MAGGOT,Y,MAGGOTY
5222,HAMMER,I,HAMMIER
5221,INJURE,D,INJURED
5220,SOLACE,V,ALCOVES/COEVALS
5220,EASELS/LEASES,L,SALLEES
5220,PLAINS/SPINAL,E,ALPINES/PINEALS/SPANIEL/SPLENIA
5220,VOICER,T,EVICTOR
5218,BONCES,U,BOUNCES/BUNCOES
5218,CARETS/CARTES/CASTER/CATERS/CRATES/REACTS/RECAST/TRACES,U,CURATES
5218,CARMEN,I,CARMINE/CERIMAN
5218,CAUSER/SAUCER,T,CURATES
5218,CRUETS/ERUCTS/RECTUS/RECUTS/TRUCES,A,CURATES
5218,DEWARS/WADERS,A,SEAWARD
5218,DRONES/RONDES/SNORED,U,ENDUROS/RESOUND/SOUNDER
5218,EMPTOR,F,POMFRET
5218,MINCER,A,CARMINE/CERIMAN
5218,NURSED/SUNDER,O,ENDUROS/RESOUND/SOUNDER
5218,PARKED,A,PARKADE
5217,CONFER,U,FROUNCE
5217,SOMITE,V,MOTIVES
5216,POOZLE,S,POOZLES
5216,BROOMS,E,BOOMERS
5212,DEAFER/FEARED,M,DEFAMER
5210,EARFUL/FERULA,S,EARFULS/FERULAS/REFUSAL
5210,DOUCHE,G,COUGHED
5208,FALLEN,N,FLANNEL
5208,GOSSAN,L,SLOGANS
5208,LUNULE,A,LUNULAE
5207,INDUCT,G,DUCTING
5206,APPEAR/PAPARE,S,APPEARS
5206,ROOKIE,H,HOOKIER
5205,LINDEN,U,UNLINED
5204,MANTRA,I,TAMARIN
5203,SPAHIS,E,APHESIS
5202,TAXIES,W,WAXIEST
5202,BUSMAN/SUBMAN,E,SUNBEAM
5201,UNEVEN,R,UNNERVE
5201,MISUSE,L,MUESLIS
5200,TRUING,E,TRUEING
5200,GAPERS/GASPER/GRAPES/PAGERS/PARGES/SPARGE,W,GAWPERS
5194,KALIAN,S,KALIANS
5194,DIVEST,I,DIVIEST/VISITED
5194,HELLOS,E,HELLOES
5194,KRAITS/TRAIKS,I,SIRTAKI
5193,ALANNA,T,LANTANA
5192,SUTURE/UTERUS,S,SUTURES
5192,OUNCES,H,COHUNES
5188,LIPPIE,R,LIPPIER
5188,INIONS,M,MINIONS
5188,NOETIC/NOTICE,S,NOTICES/SECTION
5188,ABRADE,W,BADWARE
5188,BOILER/LIBERO,C,CORBEIL
5188,RAINED,S,SANDIER/SARDINE
5188,RECOIL,B,CORBEIL
5187,ABELES,D,BEADLES
5186,CRUDOS,N,UNCORDS
5186,ROUNDS,C,UNCORDS
5184,MOANER/MORENA,Y,ANYMORE
5183,VIHARA,S,VIHARAS
5181,UMBELS/UMBLES,I,SUBLIME
5180,TOMCOD,S,TOMCODS
5180,PEAKER,B,BARKEEP
5178,BOPPER,I,BOPPIER
5178,ROLLIE,R,ROLLIER
5177,CARBIE/CARIBE,S,ASCRIBE/CARBIES/CARIBES
5174,ESPIED,S,DESPISE
5174,BEARER,L,BLEARER
5174,MIMEOS,B,BOMMIES
5172,PLAQUE,S,PLAQUES
5170,CADRES/CEDARS/SACRED/SCARED,U,CRUSADE
5170,CAUSER/SAUCER,D,CRUSADE
5170,CORBEL,I,CORBEIL
5170,CURSED,A,CRUSADE
5170,DENARS/REDANS/SANDER/SNARED,I,SANDIER/SARDINE
5170,DINARS/DRAINS/NADIRS,E,SANDIER/SARDINE
5170,DINERS/RINSED/SNIDER,A,SANDIER/SARDINE
5170,DREAMY,E,MEADERY
5170,ESPRIT/PRIEST/RIPEST/SITREP/SPRITE/STRIPE/TRIPES,E,RESPITE/SPREITE
5170,PESTER/PETERS/PRESET,I,RESPITE/SPREITE
5170,REDDLE,I,DREIDEL
5170,RESITE/RETIES,P,RESPITE/SPREITE
5169,LEAVEN,C,ENCLAVE/VALENCE
5168,BAILED/BALDIE,R,BEDRAIL/BRAILED/RIDABLE
5167,ILLUDE,G,GULLIED
5167,SAKURA,I,UAKARIS
5164,SAMMIE,H,HAMMIES
5162,ALTARS/ASTRAL/TARSAL,W,TALWARS
5160,APACHE,S,APACHES
5158,REBASE,V,BEAVERS
5156,TEXTER,U,TEXTURE/URTEXTE
5154,DASTUR,S,DASTURS
5154,BOGANS,O,GABOONS
5152,HOOKER,I,HOOKIER
5150,POMMEL,U,PUMMELO
5148,LARNEY/NEARLY,I,INLAYER/NAILERY
5146,JOUNCE,S,JOUNCES/JUNCOES
5145,CENSES/SCENES,E,ESSENCE/SENESCE
5145,GILDER/GIRDLE/GLIDER/REGILD,R,GIRDLER
5145,MANORS/RANSOM/ROMANS,L,NORMALS
5145,MOLARS/MORALS,N,NORMALS
5145,PINKER,U,PUNKIER
5144,WATTLE,D,WATTLED
5144,CHARGE,E,CHARGEE
5142,BUSHIE,R,BUSHIER
5142,GORGET,D,TROGGED
5142,TINIER,C,CITRINE/CRINITE/INCITER/NERITIC
5142,DIRELY/RIDLEY,E,YIELDER
5141,ENCODE,D,ENCODED
5141,FORGES/GOFERS,O,FORGOES
5140,MITTEN,S,MINTEST/MITTENS/SMITTEN
5137,REWORD,I,ROWDIER/WORDIER/WORRIED
5136,FITSPO,R,PROFITS/SPORTIF
5136,OOHING,D,HOODING
5134,SHOOED,W,WOOSHED
5134,BOILED/BOLIDE,S,BOLIDES
5132,PECTEN,S,PECTENS
5132,PEGTOP,S,PEGTOPS
5132,IODIZE,D,IODIZED
5132,RARING,A,ARRAIGN
5130,POLLAN,S,POLLANS
5130,CENSUS,A,UNCASES
5128,UNRIPS,L,PURLINS
5128,MAHALO,C,MALCOHA
5128,FITTLE,D,FLITTED
5128,RUEING,T,TRUEING
5124,SEIZIN,O,IONIZES
5124,ALIGHT,S,ALIGHTS
5124,NOPALS,G,PONGALS
5123,DECODE,N,ENCODED
5123,NUDIST,G,DUSTING
5120,TINDER/TRINED,T,TRIDENT
5120,TINTER,D,TRIDENT
5119,PHENOL,S,PHENOLS
5118,SAMARA,C,MARACAS/MASCARA
5118,PANNED,S,SPANNED
5118,MAENAD,D,DEADMAN
5118,ETCHER,A,CHEATER/HECTARE/RETEACH/TEACHER
5116,BEEDIS/BESIDE,R,BREDIES/DERBIES
5116,ASSAIL,V,SALVIAS
5116,CAREER,B,CEREBRA
5116,RONDEL,F,FONDLER
5114,ENWRAP,D,PREDAWN
5114,AIRBED/BARDIE,L,BEDRAIL/BRAILED/RIDABLE
5114,BAILER/LIBRAE,D,BEDRAIL/BRAILED/RIDABLE
5114,NOBLES,A,BONSELA
5108,UNCLAD,E,UNLACED
5107,GURNER,T,GRUNTER
5106,CAMPED/DECAMP,R,CRAMPED
5105,DEUCES/EDUCES/SEDUCE,X,EXCUSED
5104,INURED/RUINED,C,INDUCER
5104,REPENT,V,PREVENT
5103,INVITE,U,UNITIVE
5103,TANIAS,K,KATSINA
5102,HAILED/HALIDE,S,HALIDES
5102,DEIDER/DERIDE,C,DECIDER/DECRIED
5101,AESTEL/ELATES/STELAE/TEASEL,R,REALEST/RELATES/STEALER
5100,GLOSSA,N,SLOGANS
5099,CASSIA,F,FASCIAS
5096,ASSIZE,S,ASSIZES
5096,ADORNS/RANDOS,G,DRAGONS
5096,SOVIET,L,VIOLETS
5096,BALDER/BLADER/BLARED,I,BEDRAIL/BRAILED/RIDABLE
5096,BIRLED/BRIDLE,A,BEDRAIL/BRAILED/RIDABLE
5092,LIGASE/SILAGE,N,LEASING/SEALING
5092,APICES,L,SPECIAL
5092,PRUNER,S,PRUNERS/SPURNER
5092,FAILLE,C,ICEFALL
5092,DULLER,E,DUELLER
5090,DISCUS,P,CUSPIDS
5088,VODOUS,U,VOUDOUS
5088,GRADED,L,GLADDER
5088,HOSIER,Y,HOSIERY
5086,GRIEVE,L,VELIGER
5084,PIECER/PIERCE/RECIPE,D,PIERCED
5084,SHOOTS/STOOSH,E,SOOTHES
5083,ADVERT,N,VERDANT
5083,PUKANA,S,PUKANAS
5083,GUDDLE,E,DELUGED
5082,ACTION/ATONIC/CATION,R,CORTINA/OCTRAIN
5082,ONRUSH,O,HONOURS
5080,RACINO,V,CORVINA
5080,RUEING,F,GUNFIRE
5080,ROLLIE,J,JOLLIER
5079,ALLIUM,G,GALLIUM
5078,BINATE,S,BASINET
5078,TYSTIE,A,SATIETY
5076,GROTTO,S,GROTTOS
5076,ARISEN/ARSINE/SARNIE,K,SNAKIER
5076,SCENAS,I,INCASES
5076,SCENAS,U,UNCASES
5074,ESPIAL/LIPASE/PILEAS,C,SPECIAL
5074,PURLIN,S,PURLINS
5072,EASELS/LEASES,R,EARLESS/LEASERS/RESEALS/SEALERS
5072,LISPER/PERILS/PLIERS,O,SPOILER
5072,LORIES/OILERS/ORIELS,P,SPOILER
5072,POLERS/PROLES,I,SPOILER
5072,POSIER,L,SPOILER
5072,TINKLE,U,NUTLIKE
5070,DISUSE/ISSUED,D,DISUSED
5070,OSCULA,L,CALLOUS
5070,PHOTON,I,PHOTINO
5070,STATUS/SUTTAS,E,STATUES
5068,POURER,C,PROCURE
5068,NIGGAS,E,SIGNAGE
5066,ACARID/CARDIA/CARIAD,C,CARDIAC
5066,APPEAL,R,APPAREL
5065,DISCUS,M,MUSCIDS
5065,SENSOR/SNORES,M,SERMONS
5064,ATELIC,S,ELASTIC/LACIEST/LATICES
5064,IGNORE/REGION,Z,ZEROING
5062,FORMES,D,DEFORMS/SERFDOM
5062,JOLLER,I,JOLLIER
5060,TUNICS,O,SUCTION
5060,PIECER/PIERCE/RECIPE,R,PIERCER/REPRICE
5060,COHEIR/HEROIC,N,CHORINE
5059,CORONA/RACOON,C,RACCOON
5058,KAISER,N,SNAKIER
5052,TUNICA,Q,QUANTIC
5051,FINALE,V,FLAVINE
5048,JETSAM,R,RAMJETS
5048,INCITE,Z,CITIZEN/ZINCITE
5048,IONIZE,D,IONIZED
5047,BANNER,S,BANNERS
5047,ENGRAM/GERMAN/MANGER/RAGMEN,A,MANAGER
5047,MENDED,I,DEMINED
5047,PERVES/VESPER,U,PREVUES
5047,RAGMAN,E,MANAGER
5047,SERMON,S,SERMONS
5047,SMORES,N,SERMONS
5047,TABLED,A,ABLATED/DATABLE
5046,AETHER/HEATER/HEREAT/REHEAT,C,CHEATER/HECTARE/RETEACH/TEACHER
5045,AIDING,B,ABIDING
5044,FRIGID,B,FIGBIRD
5044,GORGET,S,GORGETS
5040,DEARER/READER/REARED/REREAD,D,DREADER
5040,BLOUSE/BOULES/OBELUS,S,BLOUSES/BOLUSES
5040,MICRON,O,MORONIC/OMICRON
5038,LEAPED/PEALED,K,LEPAKED
5038,SHAKEN,I,HANKIES
5038,DEWIER,N,WIDENER
5038,RODING,L,LORDING
5036,SEMEME,S,SEMEMES
5036,WEEDER,I,WEEDIER
5036,STEEDS,T,DETESTS
5035,FETTLE,S,FETTLES/LEFTEST
5034,DECADE,S,DECADES
5034,CEDING,U,EDUCING
5034,CENSED,O,ENCODES/SECONDE
5034,HORSEY,I,HOSIERY
5034,PEPLOS,I,LOPPIES
5033,SOONER,H,ONSHORE
5032,INSIST,S,INSISTS
5032,ACTION/ATONIC/CATION,B,BOTANIC
5032,BOURSE,S,BOURSES
5032,GALOSH,O,GASOHOL
5031,AFRITS/FRITAS/IFTARS,F,TARIFFS
5030,NETTER/TENTER,L,TERNLET
5030,BEADLE,T,BELATED/BLEATED
5030,TANIAS,N,TANNIAS
5029,MANDIR,B,BIRDMAN
5029,BRIDAL/RIBALD,T,LIBTARD
5027,STEADS,L,DESALTS
5024,SOFTEN,D,FONDEST
5024,FORBID,S,FORBIDS
5024,COUSIN,T,SUCTION
5024,FLAMES,N,FLAMENS
5023,TWINGE,T,WETTING
5022,ADWARE,H,WARHEAD
5022,DEADER,R,DREADER
5022,SORTAL/TOLARS,S,SORTALS
5022,DIMPLE/LIMPED,I,IMPLIED
5022,INKERS/RESKIN/SINKER,A,SNAKIER
5022,LARNIE/LINEAR/NAILER,Y,INLAYER/NAILERY
5022,MENTOS,P,POSTMEN
5022,NAKERS,I,SNAKIER
5022,PINERS/RIPENS/SNIPER,I,INSPIRE/SPINIER
5022,RILING,O,LIGROIN/ROILING
5022,SHIRES,I,REISHIS
5020,BOTNET,S,BOTNETS
5020,DENIER/NEREID/REINED,W,WIDENER
5016,CONURE,Q,CONQUER
5016,ENWRAP,S,ENWRAPS/RESPAWN/SPAWNER
5016,THRICE,A,THERIAC
5014,CARNAP,S,CARNAPS
5013,VISION,L,VIOLINS
5012,PERCID/PRICED,E,PIERCED
5008,FIBRIN,O,FIBROIN
5006,CORNUS,D,UNCORDS
5004,HAVING,E,HEAVING
5004,FIRERS/FRIERS,U,FRISEUR/FURRIES
5003,HORSES/HOSERS/SHORES,E,SHEROES
5002,GLOWED,R,GROWLED
5002,GORGER,E,REGORGE
4999,OTIOSE,H,SHOOTIE
4998,GLARED/LARGED,D,GLADDER
4998,LOGANS/SLOGAN,P,PONGALS
4997,ALLOTS/ATOLLS,H,SHALLOT
4996,SORBUS,E,BOURSES
4996,RILLES,I,SILLIER
4994,EXHUME,S,EXHUMES
4994,KITTED,L,KITTLED
4990,QUAILS,D,SQUALID
4989,OOHING,T,HOOTING
4988,DILUTE,Q,QUILTED
4988,DONAHS,R,HADRONS
4987,WEEDER,N,RENEWED
4986,ACCEDE,N,CADENCE
4986,GARRON,S,GARRONS
4982,RUMINA,C,CRANIUM
4982,PINKIE,R,PINKIER
4980,MUCUNA,S,MUCUNAS
4980,MISUSE,D,MISUSED
4980,MUSSED/SEDUMS,I,MISUSED
4978,EVINCE,D,EVINCED
4976,DOZIER,V,VIZORED
4976,GOLDER/LODGER,P,PLEDGOR
4974,AVIANS,R,SAVARIN
4974,CLONES,O,COLONES/CONSOLE
4974,MASERS/SMEARS,E,SEAMERS
4974,MODERN/NORMED,T,MORDENT
4974,RODENT,M,MORDENT
4974,TONSIL,S,TONSILS
4974,ZINGER,O,ZEROING
4973,SOVIET,C,COSTIVE
4972,SIEVES,D,DEVISES
4972,IDLING,E,ELIDING
4970,ERASER/SEARER,S,ERASERS
4969,ASSAIL,S,ASSAILS
4968,SAPFUL,N,PANFULS
4967,SHEERS,O,SHEROES
4966,SLUICE,L,CULLIES
4966,AILING/NILGAI,R,LAIRING/RAILING
4966,MASHES/SHAMES,I,MASHIES/MESSIAH
4964,RAIDED,B,BRAIDED
4964,REDUCE,R,REDUCER
4963,PUNNET,S,PUNNETS/UNSPENT
4963,BUSIES,T,BUSIEST
4962,DASHES/SASHED/SHADES,T,STASHED
4962,WEEDER,S,WEEDERS
4959,DOUCER,P,PRODUCE
4958,DEUCES/EDUCES/SEDUCE,C,SUCCEED
4954,BODIES,L,BOLIDES
4954,WIRERS,E,REWIRES
4952,LOUDER/LOURED,B,BOULDER/DOUBLER
4951,EXPOSE,R,EXPOSER
4951,GILLED,U,GULLIED
4950,LLANOS,P,POLLANS
4949,HOOVER,S,HOOVERS
4949,BASKED,E,DEBEAKS
4949,MATIES/SAMITE,Z,MAZIEST/MESTIZA
4949,RETEST/SETTER/STREET/TESTER,E,REETEST/TEETERS
4949,SLIMES/SMILES,U,MUESLIS
4948,INGULF,O,FOULING
4946,EYEFUL,S,EYEFULS
4945,BOATEL/LOBATE/OBLATE,V,VOTABLE
4945,LEAVES,G,SELVAGE
4945,SEICHE,L,HELICES/LICHEES
4944,FAILTE,S,FAILTES/SEALIFT
4943,APPEAL,U,PAPULAE
4942,ATELIC,B,CITABLE
4942,QUARTE,T,QUARTET
4940,NETTLE/TELNET,R,TERNLET
4938,AGNISE/EASING,K,SINKAGE
4938,HARDER,I,HARDIER/HARRIED
4934,FRICOT,S,FRICOTS
4934,WINIER,H,WHINIER
4934,WAIVES,T,WAVIEST
4934,DOUBLE,C,BECLOUD
4934,DOUBLE,R,BOULDER/DOUBLER
4932,BOSIES,S,BOSSIES
4932,RUEING,N,ENURING
4932,CLAUSE,P,CAPSULE/SPECULA/UPSCALE
4929,ACUITY,P,PAUCITY
4928,CASSIA,S,CASSIAS
4926,DARGAH,S,DARGAHS
4924,ALARUM,B,LABARUM
4924,CREEDS/SCREED,U,RECUSED/REDUCES/RESCUED/SECURED/SEDUCER
4924,CURSED,E,RECUSED/REDUCES/RESCUED/SECURED/SEDUCER
4924,PURSER,E,PERUSER
4922,DINLOS,W,DINLOWS
4918,COLLIE/OCELLI,R,COLLIER
4914,FIBULA,A,FABLIAU
4912,PALACE,B,CAPABLE
4912,GUNTER/URGENT,I,TRUEING
4910,TATTLE,D,TATTLED
4910,PAKORA,S,PAKORAS
4910,CAVIAR,S,CAVIARS
4910,ARISES/RAISES/SERAIS,L,AIRLESS/SAILERS/SERIALS
4908,EIDENT/ENDITE,V,EVIDENT
4906,EPATER/REPEAT,R,PEARTER/TAPERER
4903,DOTING,W,DOWTING
4900,CLADES/DECALS/SCALED,E,DESCALE
4900,DINGLE,I,ELIDING
4900,TAPPER,A,PARAPET
4898,BEHIND,S,BEHINDS
4896,CONDOM,I,MONODIC
4896,EROTIC,V,EVICTOR
4896,VICTOR,E,EVICTOR
4895,DELUXE,T,EXULTED
4894,GIGUES,B,BUGGIES
4893,CHAINE,C,CHICANE
4890,BEHEAD,D,BEDHEAD
4889,VELURE,S,VELURES
4887,MIRING/RIMING,E,MINGIER
4885,TOTTED,R,TROTTED
4884,MORTAR,Y,MORTARY
4884,RUEING,G,GUNGIER
4884,GONGED,O,DOGGONE
4883,COVETS,I,COSTIVE
4882,DARKIE/KERIDA,S,DARKIES/KERIDAS
4880,MUNTIN,S,MUNTINS
4880,IRENIC,H,HIRCINE
4880,BEEZER/BREEZE,S,BREEZES
4879,NONETS/SONNET/TENONS/TENSON/TONNES,D,TENDONS
4878,SMUDGE,S,SMUDGES
4878,FRIEZE,S,FRIEZES
4878,IPECAC,R,CAPRICE
4878,UNJOIN,T,UNJOINT
4877,UPRISE,S,SUSPIRE/UPRISES
4877,CUISSE,N,INCUSES
4876,TARTAR,S,TARTARS
4876,ASSENT/SANEST,F,FASTENS/FATNESS
4876,CAMBER,E,EMBRACE
4876,DOLING,R,LORDING
4876,HELOTS/HOSTEL/HOTELS/THOLES,G,HOGLETS
4876,METRIC,I,MICRITE
4876,REWIND/WINDER,E,WIDENER
4876,RILING,A,LAIRING/RAILING
4874,CHAETA,D,CATHEAD
4873,GREAVE,N,AVENGER/ENGRAVE
4871,DERATE/TEARED,T,TREATED
4870,UNWORN,S,UNSWORN
4870,POSEUR/UPROSE,C,RECOUPS
4869,COAXER,S,COAXERS
4869,LARKED,A,KRAALED
4868,CRATUR,E,TRACEUR
4866,MULLET,S,MULLETS
4866,CRIBOS,U,RUBISCO
4863,BIONIC/NIOBIC,T,BITCOIN
4862,MACHER,I,CHIMERA
4861,RESHOW/SHOWER/WHORES,I,SHOWIER
4860,PINKIE,S,PINKIES
4858,QUAHOG,S,QUAHOGS
4858,IGNITE,L,LIGNITE
4858,STEVIA,S,STEVIAS
4856,GASSES,T,GASSEST
4855,MISERE/REMISE,S,MESSIER/MISERES/REMISES
