Usefulness,Word,Addition,Result
349,GENRE/GREEN,Y,ENERGY/GREENY
349,GOING,Q,QIGONG
349,IDLED,A,LADDIE
349,KHEDA,C,HACKED
349,LIGHT,F,FLIGHT
349,MONEY,X,EXONYM
349,POLEY,M,EMPLOY
349,SPAFF,S,SPAFFS
349,TETRI/TITRE/TRITE,R,TRITER
349,TETRI/TITRE/TRITE,V,TRIVET
348,BRAID/RABID,E,AIRBED/BARDIE
348,AWASH,L,HALWAS
348,LABRA,Z,BLAZAR
346,ILLER/RILLE,S,RILLES
346,ILLER/RILLE,T,RILLET/TILLER
346,BOOBS,L,BOBOLS
346,DIGHT,S,DIGHTS
346,POWER,S,POWERS
346,RUTTY,S,TRUSTY
345,HAICK,J,HIJACK
345,MURAL,S,MURALS
345,SOLEI,C,COLIES/LOCIES
344,REHAB,T,BATHER/BERTHA/BREATH
344,ABASH/BASHA/SAHAB,C,CASBAH
344,ATMAN/MANAT/MANTA,B,BANTAM/BATMAN
344,BIBLE,N,NIBBLE
344,CHOIL/CHOLI,S,CHOILS/CHOLIS
344,CROAK,Y,CROAKY
344,DECOY,L,CLOYED
344,GYOZA,M,ZYGOMA
344,LOOTS/SLOOT/SOTOL/STOOL/TOOLS,Y,TOOLSY
344,MABAN,T,BANTAM/BATMAN
344,SAVES/VASES,R,SAVERS
344,WAXES,R,WAXERS
342,HEELS,C,LECHES
342,CLADE/DECAL/LACED,W,CLAWED/DECLAW
342,INFIX,G,FIXING
342,ACING,H,ACHING
342,ACTIN/ANTIC,K,CATKIN
342,ADDER/DARED/DREAD,L,LADDER/LARDED/RADDLE
342,ALDER,D,LADDER/LARDED/RADDLE
342,ALERT/ALTER/ARTEL/LATER/RATEL,Y,ELYTRA/LYRATE/RAYLET/REALTY
342,ALUMS/LUMAS/MAULS,Q,QUALMS
342,AMENS/MANES/MANSE/MEANS/NAMES,V,MAVENS
342,APTER/PATER/PEART/PRATE/REPAT/TAPER,H,TEPHRA/THREAP
342,ARSED/DARES/DEARS/RASED/READS,H,DASHER/SHADER/SHARED
342,ASCOT/COAST/COATS/COSTA/TACOS,C,ACCOST
342,ASCOT/COAST/COATS/COSTA/TACOS,R,ACTORS/CASTOR/SCROAT/SCROTA
342,AVENS/NAVES/VANES/VENAS,M,MAVENS
342,BAKES/BEAKS,B,KEBABS
342,BALES/BLASE/SABLE,L,LABELS
342,BALLS,E,LABELS
342,BAONS,R,BARONS
342,BARNS,O,BARONS
342,BARON,S,BARONS
342,BEDEL/BLEED,N,BLENDE
342,BEGIN/BEING/BINGE,N,BENIGN
342,BELLS,A,LABELS
342,BLEND,E,BLENDE
342,BOARS/BORAS,N,BARONS
342,CARTS,O,ACTORS/CASTOR/SCROAT/SCROTA
342,CHAAT,W,WATCHA
342,CHING,A,ACHING
342,CHUNK,E,KUCHEN
342,CLOYS,I,COSILY
342,COCAS,T,ACCOST
342,CRIES/RICES,M,CRIMES
342,CRIME/MERCI,S,CRIMES
342,CRONE/ONCER/RECON,F,CONFER
342,CRUSH,L,CHURLS
342,DEEPS/PEDES/SPEED,S,SPEEDS
342,DEILS/DELIS/IDLES/SIDLE/SLIDE,V,DEVILS
342,DEINK/INKED,P,PINKED
342,DEVIL/LIVED,S,DEVILS
342,DEVIS/DIVES,L,DEVILS
342,DICKY,E,DICKEY
342,DOLES/LODES/SOLED,V,SOLVED
342,DREED/REDED,G,DREDGE
342,DUKES,R,DUSKER
342,EARLY/LAYER/RELAY,T,ELYTRA/LYRATE/RAYLET/REALTY
342,EARTH/HATER/HEART/RATHE,P,TEPHRA/THREAP
342,EDGER/GREED,D,DREDGE
342,EMIRS/MIRES/MISER/RIEMS/RIMES,C,CRIMES
342,EVILS/LIVES/VEILS/VLEIS,D,DEVILS
342,GANCH,I,ACHING
342,GENUS/NEGUS,G,GUNGES
342,GIRTS/GRIST/GRITS/TRIGS,H,GIRTHS/RIGHTS
342,HADES/HEADS/SHADE,R,DASHER/SHADER/SHARED
342,HALOS/HOLAS/SHOAL,Y,SHOALY
342,HARDS/SHARD,E,DASHER/SHADER/SHARED
342,HARED/HEARD,S,DASHER/SHADER/SHARED
342,HARES/HEARS/RHEAS/SHARE/SHEAR,D,DASHER/SHADER/SHARED
342,HERDS/SHERD/SHRED,A,DASHER/SHADER/SHARED
342,HOSTS/SHOTS,I,HOISTS
342,HURLS,C,CHURLS
342,HYLAS/SHALY,O,SHOALY
342,IDENT/TINED,H,HINTED
342,KAREE,W,WEAKER
342,KREWE,A,WEAKER
342,LABEL,S,LABELS
342,LAVER/RAVEL/VELAR,U,VALUER
342,LEMAN,Y,LAYMEN/MEANLY/NAMELY
342,LESOS/LOESS/LOSES/SLOES/SOLES,L,LOSELS
342,LIMES/MILES/SLIME/SMILE,C,CLIMES
342,LOOPS/POOLS/SLOOP/SPOOL,K,PLOOKS
342,LOOPY,B,BLOOPY
342,LOVES/SOLVE/VOLES,D,SOLVED
342,MANLY,E,LAYMEN/MEANLY/NAMELY
342,MEALY,N,LAYMEN/MEANLY/NAMELY
342,MELTY,I,TIMELY
342,MERCS,I,CRIMES
342,NICER,W,WINCER
342,ORCAS/OSCAR,T,ACTORS/CASTOR/SCROAT/SCROTA
342,PIETS/PISTE/SPITE/STIPE,P,SIPPET
342,PINED,K,PINKED
342,PROWS,L,PROWLS
342,ROAST/ROTAS/SORTA,C,ACTORS/CASTOR/SCROAT/SCROTA
342,SCHMO,I,MOCHIS
342,SELLA,B,LABELS
342,SELLS,O,LOSELS
342,SHIRT,G,GIRTHS/RIGHTS
342,SKIVE,E,KIEVES
342,SOILY,C,COSILY
342,TAKIN,C,CATKIN
342,TERRA,B,BARTER
342,TORCS,A,ACTORS/CASTOR/SCROAT/SCROTA
342,UREAL,V,VALUER
342,UVEAL/VALUE,R,VALUER
342,VAILS/VIALS,H,LAVISH
342,WAKER/WREAK,E,WEAKER
342,WATCH,A,WATCHA
342,WAVES,E,WEAVES
342,ZINGS,I,SIZING
341,BUYER,L,BURLEY
341,LOSEL,C,CELLOS
341,LUNAR/ULNAR,Y,URANYL
340,AGILE,N,GENIAL/LINAGE
340,GUBER,L,BUGLER/BURGLE
340,LEECH,Y,LYCHEE
340,SEEPS,L,SLEEPS
340,ZILLA,H,ZILLAH
338,RERAN,G,GARNER/RANGER
338,RERAN,T,ERRANT/RANTER
338,TEPID,S,SPITED
338,LYSIN,S,LYSINS
338,LYSIS,N,LYSINS
337,DHIKR,S,DHIKRS
337,HOIST,P,PITHOS
336,CESTI/CITES,V,CIVETS/EVICTS
336,COMER,H,CHROME
336,EGGED,B,BEGGED
336,RESES/SEERS/SERES,I,SERIES
336,ACHAR,S,CHARAS
336,ADDLE,I,LADDIE
336,ASSES,P,PASSES
336,BOGAN,R,BARONG/BROGAN
336,DOVES,I,VIDEOS
336,DRILY,E,DIRELY/RIDLEY
336,DUELS/DULSE/SLUED,P,PULSED
336,EIDOS,V,VIDEOS
336,FAKIR/KAFIR,F,KAFFIR
336,HAARS,C,CHARAS
336,HUNKS,U,UNHUSK
336,KIPSY/PISKY/SPIKY,E,PIKEYS/PISKEY/SPIKEY
336,MALTY,I,MATILY
336,OVENS,C,COVENS
336,POKER,D,PORKED
336,SILKS,U,SUSLIK
336,WEARY,F,WAFERY
334,FINES,L,ELFINS
334,PUCER,K,PUCKER
334,BODED,N,BONDED
334,OCTAL,S,COSTAL
333,KEENS/KNEES/SKENE,R,KERNES
333,LEAFY,R,FLAYER
333,LIBEL,A,LABILE/LIABLE
332,CHEER,C,CRECHE
332,AMASS/MASSA/MSASA,B,SAMBAS
332,EIDER,V,DERIVE/REIVED
332,NOBLE,G,BELONG
332,TRIPE,Y,PYRITE
331,ESSAY,L,LYASES
331,HAILS/HILSA,P,PALISH/PHIALS
331,INLAY,H,HYALIN/LINHAY
331,INSPO/OPSIN/PIONS,K,PINKOS
331,SWILL/WILLS,T,TWILLS
331,TOKER,C,ROCKET
330,JIBBA,H,JIBBAH
329,FROWN,S,FROWNS
328,CREEL,V,CLEVER
328,CREEL,Y,CELERY
328,HOODS,Y,DOHYOS
327,CHINE/NICHE,D,CHINED/INCHED/NICHED
326,REHAB,L,BLAHER/HERBAL
326,CHARD,A,CHADAR
326,CHINK,A,CHIKAN
326,CUKES,L,SUCKLE
326,DEBUR,N,BURDEN/BURNED
326,DELED,G,GELDED/LEDGED
326,DELED,H,HEDDLE
326,IDLER/RILED,A,DERAIL/LAIRED/RAILED/REDIAL/RELAID
326,LEDGE,D,GELDED/LEDGED
326,LEDGE,G,LEGGED
326,MINUS/MUNIS,G,MUSING
326,RIPER,P,RIPPER
326,SCUTA,C,CACTUS
325,ROOST/ROOTS/STOOR/TORSO,P,POORTS/TROOPS
324,CLADE/DECAL/LACED,V,CALVED
324,KUDZU,S,KUDZUS
324,MAMAK,S,MAMAKS
324,AILED/IDEAL,D,LADDIE
324,AMISS,M,MIASMS
324,ANKUS/KUNAS,M,UNMASK
324,APSES/PASES/PASSE/SPAES,S,PASSES
324,ARGON/GROAN/ORANG/ORGAN,B,BARONG/BROGAN
324,BARON,G,BARONG/BROGAN
324,BASIC,N,CABINS
324,BASIN,C,CABINS
324,BLUET,L,BULLET
324,BODES,B,SOBBED
324,CABIN,S,CABINS
324,CAKED,H,HACKED
324,CHARS/CRASH,A,CHARAS
324,CONES/SCONE,N,NONCES
324,CONES/SCONE,V,COVENS
324,DALEK,F,FLAKED
324,DEILS/DELIS/IDLES/SIDLE/SLIDE,E,DIESEL/ELIDES/SEDILE/SEIDEL
324,DELES/LEDES,I,DIESEL/ELIDES/SEDILE/SEIDEL
324,DENIS/DINES/NIDES/SNIDE,H,SHINED
324,DEVIS/DIVES,O,VIDEOS
324,DINGO/DOING,X,DOXING
324,DIRGE/RIDGE,W,WIDGER
324,DOPER/PORED/ROPED,K,PORKED
324,DUPES/PSEUD/SPUED,L,PULSED
324,DUPLE/PULED,S,PULSED
324,FILER/FLIER/LIFER/RIFLE,L,FILLER/REFILL
324,GADGE/GAGED,B,BAGGED
324,GRIPS/PRIGS/SPRIG,S,SPRIGS
324,GUNGY,I,GUYING
324,HINDS,E,SHINED
324,HYING,A,HAYING
324,IMAMS/MAIMS/MAMIS/MIASM,S,MIASMS
324,INCAS,B,CABINS
324,ISLES/LISES,G,GLISSE
324,KEPIS/PIKES/SPIKE,Y,PIKEYS/PISKEY/SPIKEY
324,KYPES/PESKY,I,PIKEYS/PISKEY/SPIKEY
324,LEPER/PERLE/REPEL,A,LEAPER/REPEAL
324,LIMBA,G,GIMBAL
324,MUNKS,A,UNMASK
324,NGONI,W,OWNING
324,OTHER,X,EXHORT
324,OWING,N,OWNING
324,PALER/PEARL,E,LEAPER/REPEAL
324,PETER,Y,RETYPE
324,PULES/PULSE,D,PULSED
324,REDLY,I,DIRELY/RIDLEY
324,RIVET,T,TRIVET
324,SACRA,H,CHARAS
324,SEROW/SOWER/SWORE/WORSE,R,ROWERS/WORSER
324,SHINE,D,SHINED
324,SULKS,I,SUSLIK
324,SYSOP,S,SYSOPS
324,WAGER,K,GAWKER
324,WAKER/WREAK,G,GAWKER
324,WEIRD/WIDER/WIRED,G,WIDGER
323,BURRA,S,BURSAR
322,COYPU,L,COUPLY
322,OPING/PINGO,R,PORING/ROPING
322,SEEDS,B,DEBSES
320,TRILL,E,RILLET/TILLER
320,VOLAR,Y,VOLARY
320,ABBEY,R,YABBER
320,BACON/BANCO,L,BLANCO
320,PLUME,P,PEPLUM
318,HADED,S,DASHED/SHADED
318,HUMPY,R,MURPHY
318,RESES/SEERS/SERES,T,ESTERS/RESETS/SEREST/STEERS/STERES
318,TENTH,S,TENTHS
318,BIROS,E,RIBOSE
318,BROOK,S,BROOKS
318,CHILE,N,LICHEN
318,CLINE/INCEL,H,LICHEN
318,CRISS,A,CRASIS
318,ICKLE,D,LICKED
318,LIKED,C,LICKED
318,MODEM,N,NOMMED
318,NIVAS/SAVIN/VINAS/VISNA,E,NAVIES
318,SHIVA,R,RAVISH
318,WAXER,S,WAXERS
318,WRATH,M,WARMTH
318,XERIC,V,CERVIX
318,YAARS,T,ASTRAY/TAYRAS/YATRAS
318,YAGES,L,SAGELY
318,YODEL,C,CLOYED
316,RABBI,C,BICARB
316,THILL,R,THRILL
316,TULLE,P,PULLET
316,UDDER,J,JUDDER
315,ROBIN,G,BORING/ROBING
315,WHITE/WITHE,S,WHITES/WITHES
314,CHEER,W,CHEWER
314,OCREA,L,COALER/ORACLE
314,REBEL,S,REBELS
314,BATOS/BOAST/BOATS/SABOT/TABOS,N,BATONS
314,BUGLE/BULGE,R,BUGLER/BURGLE
314,CLUES,N,UNCLES
314,EIDER,W,DEWIER
314,SPIFF,Y,SPIFFY
313,COXES/EXCOS,L,SCOLEX
313,GYRON,S,GYRONS
313,HALES/HEALS/LEASH/SELAH/SHALE,P,ALEPHS
313,LURES/RULES,H,LUSHER
313,PALLU,R,PLURAL
313,STOVE/VOTES,I,SOVIET
313,SUING/USING,M,MUSING
313,VIXEN,G,VEXING
312,ELATE,R,RELATE
312,GRIFT,S,GRIFTS
312,RETIE,S,RESITE/RETIES
312,BONGO/BOONG,Y,GOBONY
310,WHIRL,S,WHIRLS
310,GORGE/REGGO,S,GORGES/REGGOS
310,HAZER,S,HAZERS
310,LAZAR,B,BLAZAR
309,BAULK,S,BAULKS
309,BUDGE/DEBUG,N,BUNGED
309,LADLE,D,LADLED
309,RUDER,C,CRUDER
308,CAKES,D,SACKED
308,CRIPS/CRISP/SCRIP,Y,CRISPY
308,DIPPY,R,DRIPPY
308,GIRLY,S,GRISLY
308,HANGI,M,MINHAG
308,KREEF,F,KEFFER
308,PEERY,D,PREYED
308,SILLS,W,SWILLS
308,WHINY,E,WHINEY
306,POLKA,S,POLKAS
306,ABBAS/BABAS,T,SABBAT
306,ABLED/BALED/BLADE,C,CABLED
306,AGLEY,S,SAGELY
306,ALAPS/LAPAS,C,PASCAL
306,AMBER/BREAM,G,BREGMA
306,AMNIA/ANIMA/MANIA,L,ANIMAL/LAMINA
306,APHIS/APISH/SPAHI,L,PALISH/PHIALS
306,ARSES/RASES/SEARS,V,SAVERS
306,ARTSY/SATYR/STRAY/TRAYS,A,ASTRAY/TAYRAS/YATRAS
306,AVENS/NAVES/VANES/VENAS,I,NAVIES
306,AVERS/RAVES/SAVER,S,SAVERS
306,AWNED/DEWAN/WANED,L,LAWNED
306,BACHS,A,CASBAH
306,BARGE,M,BREGMA
306,BIERS/BRISE,O,RIBOSE
306,BINGO/BOING,X,BOXING
306,BINGY,U,BUYING
306,BOERS/BORES/BROSE/ROBES/SOBER,I,RIBOSE
306,BOOKS,R,BROOKS
306,BORKS,O,BROOKS
306,CHAPE/CHEAP/PEACH,T,HEPCAT
306,CHEAT/TACHE/TEACH/THECA,P,HEPCAT
306,CLAPS/CLASP/SCALP,A,PASCAL
306,COLEY,D,CLOYED
306,CORKY/ROCKY,A,CROAKY
306,CRASS/SCARS,I,CRASIS
306,DECYL,O,CLOYED
306,DEMON,M,NOMMED
306,DRUPE/DUPER/PRUDE,R,PURRED
306,DWALE,N,LAWNED
306,ELAND/LADEN/LANED,W,LAWNED
306,FLICS,A,FISCAL
306,FOLLY,U,FOULLY
306,FULLY,O,FOULLY
306,GALES,Y,SAGELY
306,GAMER/MARGE,B,BREGMA
306,GLEYS,A,SAGELY
306,GLOGG,E,GOGGLE
306,HAIRS,V,RAVISH
306,IKONS/OINKS,P,PINKOS
306,INNER/RENIN,W,WINNER
306,KNOPS,I,PINKOS
306,LAICS,F,FISCAL
306,LAPIS/LIPAS/PAILS/PALIS,H,PALISH/PHIALS
306,LASES/SALES/SEALS,Y,LYASES
306,LEAST/LEATS/SETAL/SLATE/STALE/STEAL/STELA/TAELS/TALES/TEALS/TESLA,L,SALLET
306,LILTS/STILL/TILLS,W,TWILLS
306,LOCHS,I,CHOILS/CHOLIS
306,LYASE,G,SAGELY
306,LYASE,S,LYASES
306,LYSES/SLEYS,A,LYASES
306,MILKS,I,KILIMS
306,MINTY,E,ENMITY
306,MORNS/NORMS,O,MORONS
306,OCKER,T,ROCKET
306,OSIER,B,RIBOSE
306,PATCH,E,HEPCAT
306,PINKS,O,PINKOS
306,PLASH,I,PALISH/PHIALS
306,RECTO,K,ROCKET
306,ROKOS/ROOKS,B,BROOKS
306,SELLA,T,SALLET
306,SLAYS,E,LYASES
306,STALL,E,SALLET
306,STYLO/TOSYL,O,TOOLSY
306,SWARE/SWEAR/WARES/WEARS,X,WAXERS
306,TAYRA/YATRA,S,ASTRAY/TAYRAS/YATRAS
306,TELLS,A,SALLET
306,UMBEL,J,JUMBLE
306,VEINS/VINES,A,NAVIES
306,WEIRD/WIDER/WIRED,Y,WEIRDY
306,WIGGY,T,TWIGGY
306,WILTS,L,TWILLS
305,ETHIC,N,ETHNIC
304,HAWSE,R,HAWSER/REWASH/WASHER/WHARES
304,CELLO,S,CELLOS
304,CELLO,V,VOLCEL
304,QUACK,S,QUACKS
304,YAGNA,W,WAYANG
302,BRILL,S,BRILLS
302,BOUND,S,BOUNDS
302,NORTH/THORN,W,THROWN
302,RUMMY,C,CRUMMY
302,SIGHT,S,SIGHTS
302,SIXER,S,SIXERS
302,THROW/WORTH/WROTH,N,THROWN
301,DICED,K,DICKED
300,ADMIT,S,ADMITS/AMIDST
300,BOWED,L,BOWLED
300,MURGH,S,MURGHS
300,PRIME,D,PRIMED
300,PRIME,L,LIMPER/PRELIM
300,PRIME,R,PRIMER
300,PRIME,S,PRIMES/SIMPER/SPIREM
300,KUDUS,Z,KUDZUS
300,YARER,C,CRAYER
300,ACHAR,D,CHADAR
300,BOLAR/LOBAR,S,BOLARS
300,CHAIN/CHINA,K,CHIKAN
300,CODED,D,CODDED
300,DOWEL/LOWED,J,JOWLED
300,DRUSE,D,UDDERS
300,ERVEN/NERVE/NEVER,D,NERVED
300,HALWA,H,HALWAH
300,ORALS/SOLAR,B,BOLARS
300,PALAY/PLAYA,R,PARLAY
300,PROBE,R,PROBER
300,SHEWS,I,WISHES
300,YLIDS,E,YIELDS/YLIDES
298,DRILL,E,RILLED
298,CLINK,S,CLINKS
298,SIZER,S,SIZERS
298,UDDER,G,DRUDGE
297,PRIMP,S,PRIMPS
296,OCREA,S,COARSE/OCREAS/ROSACE
296,FORTY,H,FROTHY
296,SHOVE,L,HOVELS/SHOVEL
296,THUNK,S,THUNKS
295,HEIST/SHITE,M,THEISM
295,IAMBS,T,AMBITS
295,IDLED,G,GILDED/GLIDED
295,PALLU,S,PALLUS
295,PLUMP,E,PEPLUM
295,PRICY,S,CRISPY
295,REEDY,P,PREYED
295,SHEET/THESE,B,BEHEST
295,SPICY,R,CRISPY
295,SWILL/WILLS,S,SWILLS
292,CREEL,H,LECHER
292,LOTUS/LOUTS,C,CLOUTS/LOCUST
292,TAXES,L,EXALTS/LAXEST
291,BEACH,L,BLEACH
291,CABLE,H,BLEACH
291,HAICK,C,CHIACK
291,MOORS/ROOMS/SMOOR,P,PROMOS
291,RAGER,T,GARRET/GARTER/GRATER
291,UNARY,L,URANYL
291,UNARY,W,RUNWAY/UNWARY
291,WACKE,D,WACKED
290,BALUT/TUBAL,R,BRUTAL
290,CUSEC,R,CERCUS/CRUCES
290,ROVER,S,ROVERS
290,GOWNS,I,SOWING
290,MUSTS/SMUTS/STUMS,P,STUMPS
290,ROPEY,P,POPERY/PYROPE
290,SILLS,T,STILLS
288,BONZE,R,BONZER/BRONZE
288,SCOBE,N,BONCES
288,TWIRP,S,TWIRPS
288,HOVER,S,HOVERS/SHROVE
288,TWEED,S,STEWED/TWEEDS
288,ACNED/CANED/DANCE/DECAN,Y,DANCEY
288,ADIRE/AIRED/IRADE,L,DERAIL/LAIRED/RAILED/REDIAL/RELAID
288,AILED/IDEAL,R,DERAIL/LAIRED/RAILED/REDIAL/RELAID
288,ALDER,I,DERAIL/LAIRED/RAILED/REDIAL/RELAID
288,ALLEY,N,LEANLY
288,ANTIS/SAINT/SATIN/STAIN/TIANS,F,FAINTS
288,ARIEL,D,DERAIL/LAIRED/RAILED/REDIAL/RELAID
288,AWNED/DEWAN/WANED,D,DAWNED
288,BLURS/BURLS/SLURB,S,SLURBS
288,BOARS/BORAS,L,BOLARS
288,BOLAS,R,BOLARS
288,BORED/ROBED,B,DOBBER/ROBBED
288,BRAVE,E,BEAVER
288,BREED,W,BREWED
288,BREVE,A,BEAVER
288,CANDY,E,DANCEY
288,CARER/RACER,V,CARVER/CRAVER
288,CARNY,A,CANARY
288,CARVE/CAVER/CRAVE/VAREC,R,CARVER/CRAVER
288,CLOSE/COLES/SOCLE,X,SCOLEX
288,DATES/SATED/STEAD/TASED,V,STAVED
288,DEIGN,Y,DYEING
288,DEILS/DELIS/IDLES/SIDLE/SLIDE,Y,YIELDS/YLIDES
288,DEVAS/SAVED,T,STAVED
288,DINER,E,DENIER/NEREID/REINED
288,DINGY/DYING,E,DYEING
288,DIVER/DRIVE/RIVED,O,DEVOIR/VOIDER
288,DROVE/ROVED,I,DEVOIR/VOIDER
288,DUKES,D,DUSKED
288,EARNT,H,ANTHER/THENAR
288,EARTH/HATER/HEART/RATHE,N,ANTHER/THENAR
288,EDGES/SEDGE,S,SEDGES
288,ERHUS/USHER,L,LUSHER
288,EYING,D,DYEING
288,GIVEN,X,VEXING
288,GORSY/GYROS,N,GYRONS
288,HEAPS/PHASE/SHAPE,L,ALEPHS
288,HELPS/SHLEP,A,ALEPHS
288,HERLS/LEHRS,U,LUSHER
288,HUNCH,A,HAUNCH
288,HURLS,E,LUSHER
288,ISHES/SHIES,W,WISHES
288,KIVAS,M,MIKVAS
288,LAPSE/LEAPS/PALES/PEALS/PLEAS/SALEP/SEPAL,H,ALEPHS
288,LUCKS,E,SUCKLE
288,LYSED,I,YIELDS/YLIDES
288,MAKIS,V,MIKVAS
288,MESSY,U,YESSUM
288,MIKVA,S,MIKVAS
288,MOTES/SMOTE/TOMES,T,MOTETS/MOTTES/TOTEMS
288,MUNGS,I,MUSING
288,MUSES,Y,YESSUM
288,MUSSY,E,YESSUM
288,NUDER/UNDER/URNED,B,BURDEN/BURNED
288,PAPER,N,NAPPER/PARPEN/RAPPEN
288,PAREN,P,NAPPER/PARPEN/RAPPEN
288,PLASH,E,ALEPHS
288,POLER/PROLE,P,PROPEL
288,RAVER,C,CARVER/CRAVER
288,REAVE,B,BEAVER
288,REDDS,U,UDDERS
288,SEWIN/SINEW/SWINE/WINES,H,NEWISH/WHINES
288,SHINE,W,NEWISH/WHINES
288,SLUBS,R,SLURBS
288,STAVE/VESTA,D,STAVED
288,SWIES/WISES,H,WISHES
288,SWISH,E,WISHES
288,TWIST/TWITS,E,TWITES
287,CEPES,H,CHEEPS/SPEECH
287,GRUEL,G,GURGLE/LUGGER
286,REIVE,N,ENVIER
286,WHINE,G,HEWING/WHINGE
286,YAGNA,R,ANGARY
284,CHEEK/KEECH,Y,CHEEKY
284,LOCIE,R,RECOIL
284,BOBOL,S,BOBOLS
284,HACEK,L,HACKLE
284,HAKIM,V,MIKVAH
284,HOSES/SHOES,R,HORSES/HOSERS/SHORES
284,MULES,F,FLUMES
284,NORTH/THORN,S,NORTHS/THORNS
284,SIGHT,D,DIGHTS
282,ALLUS,P,PALLUS
282,ALWAY,S,ALWAYS
282,ARGAN/GRANA/NAGAR/RANGA,P,PARANG
282,BASIS/BASSI,C,BASICS
282,CASED/ECADS,K,SACKED
282,CASED/ECADS,N,ASCEND/DANCES/DECANS
282,DELAY,P,PLAYED
282,EMITS/ITEMS/MITES/SMITE/TIMES,H,THEISM
282,ESTER/RESET/STEER/STERE/TERES/TERSE/TREES,F,FESTER/FREEST
282,FARES/FARSE/FEARS/SAFER,T,AFTERS/FASTER/STRAFE
282,FREES/REEFS,T,FESTER/FREEST
282,INGOT/TIGON,W,TOWING
282,KALIS,M,MALIKS
282,SHEER,M,RHEMES/SHMEER
282,SKATE/STAKE/STEAK/TAKES/TEAKS,D,SKATED/STAKED/TASKED
282,SPIRY,C,CRISPY
282,YODEL,S,YODELS
280,BLUER/RUBLE,B,BURBLE/LUBBER/RUBBLE
280,BLUER/RUBLE,D,DEBLUR
280,FRICK,S,FRICKS
279,JUDGE,G,JUGGED
278,LEERY,F,FREELY
278,GOODY,L,GOODLY
278,HAPAS/PASHA,L,ALPHAS
278,SEIFS,R,SERIFS
277,BEAKY,A,KEBAYA
277,CAROL/CORAL,S,CAROLS/CORALS
277,COUNT,S,COUNTS
277,IDLED,M,MIDDLE
277,INSPO/OPSIN/PIONS,T,PINTOS/PISTON/PITONS/POINTS/SPINTO
277,KHEDA,W,HAWKED
277,NODUS/SOUND/UNDOS,B,BOUNDS
277,NUTSO/SNOUT/TONUS,C,COUNTS
277,SHITS,G,SIGHTS
277,WADDY,S,SWADDY
276,KNOLL,S,KNOLLS
275,FAERY/FAYRE,D,DEFRAY/FRAYED
275,HOKED,C,CHOKED/HOCKED
275,NAMMA,G,GNAMMA
275,OGLER,F,GOLFER
275,OGLER,N,LONGER
275,OGLER,P,PROLEG
275,OGLER,S,OGLERS
274,ILLER/RILLE,D,RILLED
274,ILLER/RILLE,G,GRILLE
274,AMMAS/MAMAS,K,MAMAKS
273,BEACH,R,BREACH
273,BISON,R,ROBINS
273,BUDGE/DEBUG,B,BEDBUG
273,FAULT,Y,FAULTY
273,LAITY,X,LAXITY
273,LEMMA,S,LEMMAS
273,PIPER,Z,ZIPPER
273,TRIER,W,WRITER
273,UPPED,S,SUPPED
272,REHAB,S,BASHER/REHABS
272,BRIBE,J,JIBBER
272,BUKAS,L,BAULKS
272,COONS,H,CHOONS
272,FORTH/FROTH,Y,FROTHY
272,SAVES/VASES,K,SEVAKS
272,SUTRA,M,STRUMA
272,TEARY,H,EARTHY/HEARTY
272,TEARY,K,KEYTAR
272,WAGED,G,WAGGED
272,WEEKS,D,SKEWED
272,WHALE/WHEAL,R,WHALER
270,SPUDS,E,PSEUDS
270,TWEED,L,WELTED
270,ACNED/CANED/DANCE/DECAN,S,ASCEND/DANCES/DECANS
270,AFTER/FEART/TREFA,S,AFTERS/FASTER/STRAFE
270,AKSED/ASKED,C,SACKED
270,AKSED/ASKED,T,SKATED/STAKED/TASKED
270,ALUMS/LUMAS/MAULS,R,MURALS
270,ARMED/DERMA/DREAM,K,DEMARK/MARKED
270,ARUMS/RAMUS,L,MURALS
270,ASTER/RATES/RESAT/STARE/TARES/TARSE/TASER/TEARS,F,AFTERS/FASTER/STRAFE
270,AWAYS,L,ALWAYS
270,BAITS,M,AMBITS
270,BAMAS/SAMBA,S,SAMBAS
270,BASIC,S,BASICS
270,BAYER/YERBA,B,YABBER
270,BETHS,E,BEHEST
270,BLANC,O,BLANCO
270,BURSE/REBUS/RUBES,X,EXURBS
270,BURSE/REBUS/RUBES,Y,BUYERS
270,BYRES,U,BUYERS
270,CAKED,S,SACKED
270,CANES/SCENA,D,ASCEND/DANCES/DECANS
270,CAPER/CRAPE/PACER/RECAP,L,CARPEL/PARCEL/PLACER
270,CLEAR,P,CARPEL/PARCEL/PLACER
270,CLOSE/COLES/SOCLE,I,COLIES/LOCIES
270,COSTS/SCOTS,U,SCOUTS
270,DATES/SATED/STEAD/TASED,K,SKATED/STAKED/TASKED
270,DEANS/SEDAN,C,ASCEND/DANCES/DECANS
270,DECKS,A,SACKED
270,DERPY,E,PREYED
270,DIVER/DRIVE/RIVED,E,DERIVE/REIVED
270,DOLES/LODES/SOLED,Y,YODELS
270,DRAKE/RAKED,M,DEMARK/MARKED
270,EKDAM,R,DEMARK/MARKED
270,FARTS/FRATS/RAFTS,E,AFTERS/FASTER/STRAFE
270,FATES/FEAST/FEATS/FESTA,R,AFTERS/FASTER/STRAFE
270,FELTS/LEFTS,U,FLUTES
270,FETAL,F,TAFFLE
270,FLEER,L,FELLER
